CREATE_DATE,OPERATOR,TYPE,PARTNUMBER,LOTID,VERSION,UNIT,DATA_VOL,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20,AVERAGE,DATA_MIN,DATA_MAX,DATA_RANGE,SU,SL,UCL,LCL,RS_UCL,USER_COMMENT,ISSUE_NO
20221214015643,HVPQC010,D4-L/RD-YRT7 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEGY-6TB,H0PR000250,0,MM,6,133.339,133.34,133.347,133.341,133.343,133.341,,,,,,,,,,,,,,,133.342,133.339,133.347,0.008,133.48,133.22,133.48,133.298,0.1059,YRT-07,
20221214015643,HVPQC010,D4-L/RD-YRT6 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T0QA000250,0,MM,6,133.331,133.341,133.339,133.334,133.327,133.327,,,,,,,,,,,,,,,133.333,133.327,133.341,0.014,133.48,133.22,133.48,133.22,0.13,YRT-06,
20221214015643,HVPQC010,D4-L/RD-YRT04 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEGY-6TB,H0KK000250,0,MM,6,133.359,133.356,133.354,133.333,133.363,133.35,,,,,,,,,,,,,,,133.353,133.333,133.363,0.03,133.48,133.22,133.442,133.299,0.0929,YRT-04,
20221214015643,HVPQC010,D4-L/RD-YRT01 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEGY-6TB,H0KF000250,0,MM,6,133.393,133.398,133.379,133.361,133.371,133.393,,,,,,,,,,,,,,,133.383,133.361,133.398,0.037,133.48,133.22,133.445,133.295,0.1036,YRT-01,
20221214015643,HVPQC010,D4-L/RD-YRT03 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEGY-6TB,H0KG000250,1,MM,6,133.359,133.363,133.365,133.357,133.354,133.362,,,,,,,,,,,,,,,133.36,133.354,133.365,0.011,133.48,133.22,133.439,133.295,0.0918,YRT-03,
20221214015643,HVPQC010,D4-L/RD-YRT 14 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T0OP000250,1,MM,6,133.378,133.382,133.376,133.387,133.378,133.371,,,,,,,,,,,,,,,133.379,133.371,133.387,0.016,133.48,133.22,133.48,133.22,0.13,YRT-14,
20221214015643,HVPQC010,D4-L/RD-YRT 12 ROUTING PCB DIMENSION CHECK A,M393A4K40DB3-CWECO-6SC,H0KI000250,1,MM,6,133.374,133.371,133.38,133.392,133.388,133.387,,,,,,,,,,,,,,,133.382,133.371,133.392,0.021,133.48,133.22,133.48,133.22,0.13,YRT-12,
20221214015643,HVPQC010,D4-L/RD-YRT 11 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEGY-6TB,H0PA000250,0,MM,6,133.332,133.344,133.347,133.335,133.339,133.35,,,,,,,,,,,,,,,133.341,133.332,133.35,0.018,133.48,133.22,133.48,133.22,0.13,YRT-11,
20221218203530,HVPQC010,SM-Y2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1C3000250,1,%,5,101.9,105.9,107.7,110.5,106.9,,,,,,,,,,,,,,,,106.58,101.9,110.5,8.6,180.0,50.0,180.0,50.0,30.0,,S20221218065
20221218203530,HVPQC010,SM-Z1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SC,T0N2000250,0,%,5,102.8,114.2,109.5,107.7,106.5,,,,,,,,,,,,,,,,108.14,102.8,114.2,11.4,180.0,50.0,180.0,50.0,30.0,,S20221218066
20221218203530,HVPQC010,SM-Z2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SC,T2CH000250,0,%,5,108.8,106.3,113.3,105.4,112.0,,,,,,,,,,,,,,,,109.16,105.4,113.3,7.9,180.0,50.0,180.0,50.0,30.0,,S20221218067
20221219011345,HVPQC010,SM-2C1 SOLDER PASTE VOLUME BGA PAD,M393A8G40AB2-CWECO-6SC,H2EI000251,0,%,5,116.7,118.9,125.4,104.8,112.3,,,,,,,,,,,,,,,,115.62,104.8,125.4,20.6,180.0,50.0,180.0,50.0,30.0,,S20221219008
20221219011345,HVPQC010,SM-2C2 SOLDER PASTE VOLUME BGA PAD,M393A8G40AB2-CWECO-6SC,H2EI000251,1,%,5,118.7,119.6,124.3,111.1,101.2,,,,,,,,,,,,,,,,114.98,101.2,124.3,23.1,180.0,50.0,180.0,50.0,30.0,,S20221219009
20221219011345,HVPQC010,SM-2D1 SOLDER PASTE VOLUME BGA PAD,M393A4K40DB3-CWECO-6SC,H2ES000251,0,%,5,103.7,102.4,110.1,108.9,120.1,,,,,,,,,,,,,,,,109.04,102.4,120.1,17.7,180.0,50.0,180.0,50.0,30.0,,S20221219010
20221219011345,HVPQC010,SM-2D2 SOLDER PASTE VOLUME BGA PAD,M393A4K40DB3-CWECO-6SC,H1HC000250,0,%,5,104.6,108.7,124.3,120.2,125.4,,,,,,,,,,,,,,,,116.64,104.6,125.4,20.8,180.0,50.0,180.0,50.0,30.0,,S20221219011
20221219011345,HVPQC010,SM2E1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H2EQ000251,0,%,5,101.7,102.8,109.7,118.5,114.9,,,,,,,,,,,,,,,,109.52,101.7,118.5,16.8,180.0,50.0,180.0,50.0,30.79,,S20221219012
20221219011345,HVPQC010,SM2E2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6TB,H1AA000250,0,%,5,108.6,109.7,112.4,119.5,120.1,,,,,,,,,,,,,,,,114.06,108.6,120.1,11.5,180.0,50.0,180.0,50.0,30.79,,S20221219013
20221218124222,HVPQC010,SM-I2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H0Y1000250,1,%,5,116.6,112.9,119.5,115.4,121.8,,,,,,,,,,,,,,,,117.24,112.9,121.8,8.9,180.0,50.0,180.0,50.0,30.31,,S20221218027
20221218124222,HVPQC010,SM-J1 SOLDER PASTE VOLUME BGA PAD,M321R8GA0BB0-CQKDS-6GB,T0I1000250,0,%,5,109.7,110.2,118.1,114.5,118.9,,,,,,,,,,,,,,,,114.28,109.7,118.9,9.2,180.0,50.0,123.23,104.88,33.63,,S20221218028
20221218124222,HVPQC010,SM-J2 SOLDER PASTE VOLUME BGA PAD,M321R8GA0BB0-CQKDS-6GB,T1KF000250,0,%,5,107.2,108.9,117.1,116.8,122.2,,,,,,,,,,,,,,,,114.44,107.2,122.2,15.0,180.0,50.0,121.54,105.04,30.24,,
20221218124222,HVPQC010,SM-K1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1SZ000250,0,%,5,118.3,114.7,107.3,116.9,117.9,,,,,,,,,,,,,,,,115.02,107.3,118.3,11.0,180.0,50.0,122.18,104.1,33.14,,
20221218124222,HVPQC010,SM-K2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H0R1000250,0,%,5,117.4,113.8,111.9,119.1,120.6,,,,,,,,,,,,,,,,116.56,111.9,120.6,8.7,180.0,50.0,120.55,104.58,29.27,,S20221218029
20221218124222,HVPQC010,SM-L1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1S2000250,0,%,5,103.1,110.2,117.5,116.1,122.6,,,,,,,,,,,,,,,,113.9,103.1,122.6,19.5,180.0,50.0,121.33,107.1,26.08,,
20221218124222,HVPQC010,SM-L2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H0J9000250,0,%,5,106.7,108.6,111.4,109.7,121.6,,,,,,,,,,,,,,,,111.6,106.7,121.6,14.9,180.0,50.0,123.36,105.63,32.5,,
20221218124222,HVPQC010,SM-M1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T0J4000250,0,%,5,108.1,116.2,113.1,120.6,121.4,,,,,,,,,,,,,,,,115.88,108.1,121.4,13.3,180.0,50.0,121.49,107.93,24.85,,
20221218124222,HVPQC010,SM-M2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T0J2000250,0,%,5,100.4,105.6,110.2,119.6,121.5,,,,,,,,,,,,,,,,111.46,100.4,121.5,21.1,180.0,50.0,121.54,106.7,27.2,,
20221218124222,HVPQC010,SM-N1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T1LF000250,0,%,5,116.9,116.2,111.4,100.6,122.7,,,,,,,,,,,,,,,,113.56,100.6,122.7,22.1,180.0,50.0,123.28,108.05,27.92,,
20221218124222,HVPQC010,SM-N2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T0J3000250,0,%,5,120.6,119.1,103.8,117.3,104.7,,,,,,,,,,,,,,,,113.1,103.8,120.6,16.8,180.0,50.0,124.65,108.11,30.33,,
20221218124222,HVPQC010,SM-O1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T1LE000250,0,%,5,115.8,111.4,119.1,116.2,122.4,,,,,,,,,,,,,,,,116.98,111.4,122.4,11.0,180.0,50.0,124.43,109.46,27.43,,
20221218124222,HVPQC010,SM-O2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T0J1000250,0,%,5,119.3,113.3,100.7,119.8,121.3,,,,,,,,,,,,,,,,114.88,100.7,121.3,20.6,180.0,50.0,124.94,108.17,30.75,,
20221218013454,HVPQC010,SM-P1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1N4000250,0,%,5,117.7,122.7,102.9,100.7,122.6,,,,,,,,,,,,,,,,113.32,100.7,122.7,22.0,180.0,50.0,123.74,106.38,31.82,,
20221218013454,HVPQC010,SM-P2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1KZ000250,0,%,5,116.5,100.8,120.7,121.2,109.1,,,,,,,,,,,,,,,,113.66,100.8,121.2,20.4,180.0,50.0,123.96,107.04,31.02,,
20221218013454,HVPQC010,SM-R1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6TB,H1S9000250,0,%,5,110.4,115.6,117.1,103.4,120.1,,,,,,,,,,,,,,,,113.32,103.4,120.1,16.7,180.0,50.0,122.41,105.87,30.31,,
20221218013454,HVPQC010,SM-R2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6TB,H1S9000250,1,%,5,110.5,116.2,118.9,106.2,121.2,,,,,,,,,,,,,,,,114.6,106.2,121.2,15.0,180.0,50.0,123.21,104.77,33.81,,
20221218013454,HVPQC010,SM-S1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1KZ000250,1,%,5,104.6,110.6,115.5,116.1,108.9,,,,,,,,,,,,,,,,111.14,104.6,116.1,11.5,180.0,50.0,122.89,106.37,30.29,,
20221218013454,HVPQC010,SM-S2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1KZ000250,1,%,5,109.6,112.1,118.9,100.6,120.1,,,,,,,,,,,,,,,,112.26,100.6,120.1,19.5,180.0,50.0,122.66,105.84,30.83,,
20221218013454,HVPQC010,SM-W SOLDER PASTE VOLUME BGA PAD,M425R1GB4BB0-CQKOL-6YB,T0JC000250,0,%,5,103.6,119.1,120.0,118.9,121.4,,,,,,,,,,,,,,,,116.6,103.6,121.4,17.8,180.0,50.0,126.05,104.69,39.14,,
20221218013454,HVPQC010,SM-X1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1N1000250,0,%,5,100.6,116.3,123.7,117.9,119.0,,,,,,,,,,,,,,,,115.5,100.6,123.7,23.1,180.0,50.0,180.0,50.0,30.31,,S20221218030
20221218013454,HVPQC010,SM-X2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1N1000250,1,%,5,112.4,118.5,115.9,124.2,122.0,,,,,,,,,,,,,,,,118.6,112.4,124.2,11.8,180.0,50.0,180.0,50.0,30.31,,S20221218031
20221218013454,HVPQC010,SM-Y1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H0T1000250,0,%,5,110.6,112.9,109.9,120.3,123.6,,,,,,,,,,,,,,,,115.46,109.9,123.6,13.7,180.0,50.0,180.0,50.0,30.0,,S20221218032
20221218013454,HVPQC010,SM-Y2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1K2000250,0,%,5,116.6,118.5,115.9,120.1,117.0,,,,,,,,,,,,,,,,117.62,115.9,120.1,4.2,180.0,50.0,180.0,50.0,30.0,,S20221218033
20221218013454,HVPQC010,SM-Z1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1S4000250,0,%,5,100.4,114.9,115.0,124.7,118.8,,,,,,,,,,,,,,,,114.76,100.4,124.7,24.3,180.0,50.0,180.0,50.0,30.0,,S20221218034
20221218013454,HVPQC010,SM-Z2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6TB,H1N2000250,0,%,5,113.9,116.2,117.4,119.5,125.4,,,,,,,,,,,,,,,,118.48,113.9,125.4,11.5,180.0,50.0,180.0,50.0,30.0,,S20221218035
20221218215120,HVPQC010,D4-L/RD-YRT02 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SC,T0J5000250,0,MM,6,133.368,133.383,133.386,133.383,133.379,133.386,,,,,,,,,,,,,,,133.381,133.368,133.386,0.018,133.48,133.22,133.43,133.29,0.094,YRT-02,
20221218022538,HVPQC010,D4-L/RD-2 ROUTING DIMENSION CHECK A,M393A4K40EB3-CWECO-6TB,H1CG000250,0,MM,6,133.341,133.349,133.338,133.335,133.348,133.335,,,,,,,,,,,,,,,133.341,133.335,133.349,0.014,133.48,133.22,133.363,133.303,0.1245,RT-02,
20221218022538,HVPQC010,D4-L/RD-5 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SC,H1SX000250,0,MM,6,133.335,133.333,133.329,133.334,133.332,133.331,,,,,,,,,,,,,,,133.332,133.329,133.335,0.006,133.48,133.22,133.356,133.318,0.1329,RT-05,
20221218022538,HVPQC010,D4-L/RD-YRT01 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6TB,H1CB000250,0,MM,6,133.382,133.366,133.37,133.372,133.373,133.373,,,,,,,,,,,,,,,133.373,133.366,133.382,0.016,133.48,133.22,133.445,133.295,0.1036,YRT-01,
20221218022538,HVPQC010,D4-L/RD-YRT03 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWECO-6TB,H0JN000250,0,MM,6,133.383,133.366,133.367,133.371,133.372,133.37,,,,,,,,,,,,,,,133.372,133.366,133.383,0.017,133.48,133.22,133.439,133.295,0.0918,YRT-03,
20221218022538,HVPQC010,D4-L/RD-YRT8 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWECO-6TB,H1SZ000250,1,MM,6,133.386,133.417,133.392,133.394,133.385,133.41,,,,,,,,,,,,,,,133.397,133.385,133.417,0.032,133.48,133.22,133.48,133.298,0.1059,YRT-08,
20221218022538,HVPQC010,D4-L/RD-YRT 10 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWECO-6TB,H1CP000250,0,MM,6,133.323,133.334,133.321,133.321,133.313,133.32,,,,,,,,,,,,,,,133.322,133.313,133.334,0.021,133.48,133.22,133.48,133.22,0.13,YRT-10,
20221218022538,HVPQC010,D4-L/RD-10 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWECO-6TB,H1S2000250,1,MM,6,133.392,133.393,133.4,133.39,133.402,133.407,,,,,,,,,,,,,,,133.397,133.39,133.407,0.017,133.48,133.22,133.48,133.298,0.1059,RT-10,
20221218022538,HVPQC010,D5-SO/D-YRT-05 ROUTING DIMENSION CHECK A,M425R1GB4BB0-CQKOL-6YB,T0JA000250,1,MM,6,69.615,69.616,69.592,69.617,69.611,69.609,,,,,,,,,,,,,,,69.61,69.592,69.617,0.025,69.73,69.47,69.73,69.47,0.14,YRT-05,
20221219001424,HVPQC010,D5-SO/D-04 ROUTING DIMENSION CHECK A,M425R1GB4BB0-CQKOL-6YB,T0G8000250,0,MM,6,69.615,69.617,69.613,69.617,69.617,69.614,,,,,,,,,,,,,,,69.616,69.613,69.617,0.004,69.73,69.47,69.73,69.47,0.14,RT-04,
20221219063523,HVPRO105,SM2A1 SOLDER PASTE VOLUME BGA PAD,MZQL21T9HCJR-00AAZ-6V7,H2EK000251,0,%,5,121.5,115.5,119.6,111.5,114.8,,,,,,,,,,,,,,,,116.58,111.5,121.5,10.0,180.0,50.0,180.0,50.0,30.0,,S20221219005
20221203022931,HVPQC010,D4-L/RD-YRT 10 ROUTING PCB DIMENSION CHECK A,M393A4G43BB4-CWEGY-6SB,T1RP000248,0,MM,6,133.374,133.36,133.364,133.374,133.367,133.37,,,,,,,,,,,,,,,133.368,133.36,133.374,0.014,133.48,133.22,133.48,133.22,0.13,YRT-10,
20221203022931,HVPQC010,D4-L/RD-10 ROUTING PCB DIMENSION CHECK A,M393A2K40EB3-CWEBY-6SB,T0EP000248,0,MM,6,133.392,133.41,133.396,133.403,133.4,133.396,,,,,,,,,,,,,,,133.4,133.392,133.41,0.018,133.48,133.22,133.48,133.298,0.1059,RT-10,
20221203022931,HVPQC010,D4-L/RD-YRT 09 ROUTING PCB DIMENSION CHECK A,M393A4G43AB3-CWEGY-6SC,H0QC000248,1,MM,6,133.305,133.302,133.305,133.305,133.309,133.31,,,,,,,,,,,,,,,133.306,133.302,133.31,0.008,133.48,133.22,133.48,133.22,0.13,YRT-09,
20221203022931,HVPQC010,D4-U/D-3 ROUTING DIMENSION CHECK A,M378A1G44AB0-CWEDY-60B,T1RO000248,0,MM,6,133.367,133.331,133.337,133.344,133.343,133.333,,,,,,,,,,,,,,,133.343,133.331,133.367,0.036,133.48,133.22,133.434,133.304,0.163,RT-03,
20221203022931,HVPQC010,D5-R/D-YRT1 ROUTING PCB DIMENSION CHECK A,M321R2GA3BB6-CQKMS-6GB,T0FL000248,0,MM,6,133.365,133.363,133.367,133.371,133.366,133.361,,,,,,,,,,,,,,,133.366,133.361,133.371,0.01,133.48,133.22,133.48,133.22,0.13,YRT-01,
20221203022931,HVPQC010,D5-SO/D-YRT-05 ROUTING DIMENSION CHECK A,M425R2GA3BB0-CQKOL-6YB,T1RR000248,0,MM,6,69.601,69.555,69.531,69.593,69.631,69.535,,,,,,,,,,,,,,,69.574,69.531,69.631,0.1,69.73,69.47,69.73,69.47,0.14,YRT-05,
20221203022931,HVPQC010,D4-L/RD-5 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SC,T1PA000248,0,MM,6,133.321,133.373,133.332,133.361,133.367,133.334,,,,,,,,,,,,,,,133.348,133.321,133.373,0.052,133.48,133.22,133.356,133.318,0.1329,RT-05,
20221203022931,HVPQC010,D4-L/RD-YRT02 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SC,T1KF000248,1,MM,6,133.369,133.37,133.366,133.365,133.363,133.363,,,,,,,,,,,,,,,133.366,133.363,133.37,0.007,133.48,133.22,133.43,133.29,0.094,YRT-02,
20221203034726,HVPQC010,D5-R/D-YRT06 ROUTING PCB DIMENSION CHECK A,M321R2GA3BB6-CQKMS-6GB,T2NF000248,0,MM,6,133.364,133.364,133.386,133.385,133.388,133.387,,,,,,,,,,,,,,,133.379,133.364,133.388,0.024,133.48,133.22,133.48,133.22,0.11,YRT-06,
20221203034726,HVPQC010,D4-L/RD-YRT8 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,T1RG000248,0,MM,6,133.333,133.33,133.33,133.316,133.315,133.34,,,,,,,,,,,,,,,133.327,133.315,133.34,0.025,133.48,133.22,133.48,133.298,0.1059,YRT-08,
20221203034726,HVPQC010,D4-L/RD-YRT7 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEBY-6SB,T1RA000248,1,MM,6,133.424,133.425,133.405,133.407,133.406,133.411,,,,,,,,,,,,,,,133.413,133.405,133.425,0.02,133.48,133.22,133.48,133.298,0.1059,YRT-07,
20221203034726,HVPQC010,D5-SO/D-YRT-04 ROUTING DIMENSION CHECK A,M425R2GA3BB0-CQKOL-6YB,T1PG000248,0,MM,6,69.666,69.661,69.668,69.669,69.669,69.667,,,,,,,,,,,,,,,69.667,69.661,69.669,0.008,69.73,69.47,69.73,69.47,0.14,YRT-04,
20221203034726,HVPQC010,D4-L/RD-6 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H1SL000248,1,MM,6,133.352,133.35,133.353,133.346,133.348,133.358,,,,,,,,,,,,,,,133.351,133.346,133.358,0.012,133.48,133.22,133.361,133.306,0.1142,RT-06,
20221203034726,HVPQC010,D4-L/RD-YRT 11 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,T0UA000248,0,MM,6,133.391,133.393,133.396,133.406,133.408,133.411,,,,,,,,,,,,,,,133.401,133.391,133.411,0.02,133.48,133.22,133.48,133.22,0.13,YRT-11,
20221203034726,HVPQC010,D4-L/RD-YRT 12 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,T1RH000248,0,MM,6,133.266,133.341,133.273,133.278,133.268,133.335,,,,,,,,,,,,,,,133.294,133.266,133.341,0.075,133.48,133.22,133.48,133.22,0.13,YRT-12,
20221203034726,HVPQC010,D4-U/D-2 ROUTING PCB DIMENSION CHECK A,M378A2G43BB3-CWEDY-60B,T2NI000248,0,MM,6,133.352,133.355,133.338,133.338,133.352,133.359,,,,,,,,,,,,,,,133.349,133.338,133.359,0.021,133.48,133.22,133.437,133.294,0.0898,RT-02,
20221203051125,HVPQC010,PCB WARPAGE RDIMM,M393A4K40EB3-CWEBY-6SC,H0JO010248,0,MM,12,-0.028,0.001,-0.132,0.004,0.058,-0.019,0.007,0.025,-0.053,0.022,0.02,-0.048,,,,,,,,,-0.012,-0.132,0.058,0.19,0.4,-0.4,0.4,-0.4,4.0,IMAS-01,S20221203019
20221203051525,HVPQC010,PCB WARPAGE RDIMM,M393A8G40BB4-CWECO-6SC,H0H1010248,0,MM,12,0.174,-0.006,0.084,-0.175,0.037,-0.053,0.134,-0.009,0.089,-0.173,0.036,-0.059,,,,,,,,,0.007,-0.175,0.174,0.349,0.4,-0.4,0.4,-0.4,4.0,IMAS-09,
20221203051525,HVPQC010,PCB WARPAGE RDIMM,M393A8G40BB4-CWEBY-6SB,T0EK010248,0,MM,12,-0.053,0.037,-0.175,0.084,-0.006,0.174,-0.024,-0.011,0.089,-0.011,0.005,-0.058,,,,,,,,,0.004,-0.175,0.174,0.349,0.4,-0.4,0.4,-0.4,4.0,IMAS-08,
20221203051525,HVPQC010,PCB WARPAGE SODIMM,M425R2GA3BB0-CQKOL-6YB,T0BZ010248,0,MM,12,0.03,0.045,-0.122,0.03,0.063,-0.093,0.053,0.027,0.08,-0.103,-0.107,0.085,,,,,,,,,-0.001,-0.122,0.085,0.207,0.15,-0.15,0.15,-0.15,1.5,IMAS-13,S20221203020
20221203051525,HVPQC010,PCB WARPAGE RDIMM,M393A2K40EB3-CWEBY-6SB,T1JO000248,0,MM,12,-0.144,0.06,0.062,0.046,-0.126,0.013,-0.014,-0.081,0.088,0.083,0.045,0.045,,,,,,,,,0.006,-0.144,0.088,0.232,0.4,-0.4,0.4,-0.4,4.0,IMAS-03,
20221203051525,HVPQC010,PCB WARPAGE RDIMM,M393A4K40EB3-CWEBY-6SC,H0JN000248,1,MM,12,0.042,-0.001,0.072,0.013,-0.179,-0.01,0.151,-0.043,-0.117,0.101,-0.08,0.07,,,,,,,,,0.002,-0.179,0.151,0.33,0.4,-0.4,0.4,-0.4,4.0,IMAS-16,
20221203051525,HVPQC010,PCB WARPAGE RDIMM,M393A4K40EB3-CWEBY-6SC,H0JN010248,0,MM,12,-0.017,0.057,-0.009,0.129,-0.004,0.042,-0.085,0.165,0.139,-0.156,-0.186,0.139,,,,,,,,,0.018,-0.186,0.165,0.351,0.4,-0.4,0.4,-0.4,4.0,IMAS-02,
20221203055236,HVPQC010,SM-V SOLDER PASTE VOLUME BGA PAD,M471A1G44AB0-CWEDY-60B,T0YA000248,0,%,5,125.1,113.4,106.7,119.5,125.9,,,,,,,,,,,,,,,,118.12,106.7,125.9,19.2,180.0,50.0,125.59,105.9,36.16,,
20221204021129,HVPRO105,SM2A1 SOLDER PASTE VOLUME BGA PAD,MZQL21T9HCJR-00AAZ-6V7,H1AB000248,0,%,5,100.9,117.2,115.3,109.7,114.8,,,,,,,,,,,,,,,,111.58,100.9,117.2,16.3,180.0,50.0,180.0,50.0,30.0,,S20221204038
20221204021129,HVPRO105,SM2A2 SOLDER PASTE VOLUME BGA PAD,MZQL21T9HCJR-00AAZ-6V7,H1EZ000248,0,%,5,110.7,102.5,113.2,117.9,125.6,,,,,,,,,,,,,,,,113.98,102.5,125.6,23.1,180.0,50.0,180.0,50.0,30.0,,S20221204039
20221204213005,HVMHA217,SSD-U2-SRT-001 ROUTING DIMENTION CHECK A,MZQL21T9HCJR-00AAZ-6V7,H1E21I0248,0,MM,5,0.014,0.006,-0.007,-0.014,0.009,,,,,,,,,,,,,,,,0.002,-0.014,0.014,0.028,0.3,-0.3,0.3,-0.3,0.6,SRT-001,
20221207022423,HVPQC010,D4-L/RD-YRT02 ROUTING PCB DIMENSION CHECK A,M393A2K40EB3-CWECO-6SB,H0SD000249,0,MM,6,133.364,133.397,133.353,133.361,133.347,133.394,,,,,,,,,,,,,,,133.369,133.347,133.397,0.05,133.48,133.22,133.43,133.29,0.094,YRT-02,
20221207022423,HVPQC010,D4-L/RD-YRT03 ROUTING PCB DIMENSION CHECK A,M393A4G43BB4-CWEBY-6SB,T0I2000249,0,MM,6,133.363,133.376,133.375,133.378,133.369,133.357,,,,,,,,,,,,,,,133.37,133.357,133.378,0.021,133.48,133.22,133.439,133.295,0.0918,YRT-03,
20221207022423,HVPQC010,D4-L/RD-YRT 10 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SB,H0GN000249,0,MM,6,133.361,133.376,133.374,133.369,133.368,133.364,,,,,,,,,,,,,,,133.369,133.361,133.376,0.015,133.48,133.22,133.48,133.22,0.13,YRT-10,
20221207022423,HVPQC010,D4-L/RD-YRT8 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SB,T0GC000249,0,MM,6,133.358,133.367,133.358,133.335,133.373,133.373,,,,,,,,,,,,,,,133.361,133.335,133.373,0.038,133.48,133.22,133.48,133.298,0.1059,YRT-08,
20221207022423,HVPQC010,D4-L/RD-YRT 12 ROUTING PCB DIMENSION CHECK A,M393A4K40DB3-CWECO-6SC,H0J5000249,0,MM,6,133.306,133.317,133.364,133.387,133.34,133.318,,,,,,,,,,,,,,,133.339,133.306,133.387,0.081,133.48,133.22,133.48,133.22,0.13,YRT-12,
20221207022423,HVPQC010,D4-L/RD-YRT 14 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SC,H0H5000249,0,MM,6,133.347,133.35,133.349,133.35,133.352,133.347,,,,,,,,,,,,,,,133.349,133.347,133.352,0.005,133.48,133.22,133.48,133.22,0.13,YRT-14,
20221207022423,HVPQC010,D5-U/D-RT3 ROUTING PCB DIMENSION CHECK A,M323R1GB4BB0-CQKOL-6YB,T0H7000249,0,MM,6,133.356,133.356,133.365,133.362,133.36,133.361,,,,,,,,,,,,,,,133.36,133.356,133.365,0.009,133.48,133.22,133.48,133.22,0.13,RT-03,
